id,created_at,updated_at,deleted_at,title,selected_type,file
112,2018-05-16 19:55:38.533908+03,2018-05-16 19:55:38.533908+03,,,,"{""FileName"":""SC 100 MS.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/112/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
113,2018-05-16 19:55:48.008805+03,2018-05-16 19:55:48.008805+03,,,,"{""FileName"":""SUPERCUT 100 MAIN SAW.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/113/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
114,2018-05-16 19:55:55.906702+03,2018-05-16 19:55:55.906702+03,,,,"{""FileName"":""TOP SAW .png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/114/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
115,2018-05-16 19:56:03.166095+03,2018-05-16 19:56:03.166095+03,,,,"{""FileName"":""34 SAW.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/115/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
116,2018-05-16 19:57:20.464744+03,2018-05-16 19:57:20.464744+03,,,,"{""FileName"":""Untitled-7.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/116/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
117,2018-05-16 21:04:14.37742+03,2018-05-16 21:04:14.37742+03,,,,"{""FileName"":""Untitled-9.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/117/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
118,2018-05-16 21:53:55.249898+03,2018-05-16 21:53:55.249898+03,,,,"{""FileName"":""DANFOSS LEFT.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/118/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
119,2018-05-16 21:54:23.767583+03,2018-05-16 21:54:23.767583+03,,,,"{""FileName"":""DANFOSS RIGHT.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/119/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
120,2018-05-23 00:49:58.177018+03,2018-05-23 00:49:58.177018+03,,,,"{""FileName"":""outline.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/120/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
121,2018-05-23 00:55:10.778128+03,2018-05-23 00:55:10.778128+03,,,,"{""FileName"":""plugs.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/121/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
122,2018-05-23 00:59:43.593705+03,2018-05-23 00:59:43.593705+03,,,,"{""FileName"":""plugs.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/122/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
123,2018-05-23 02:26:13.874724+03,2018-05-23 02:26:13.874724+03,,,,"{""FileName"":""boom.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/123/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
124,2018-05-24 01:24:45.677887+03,2018-05-24 01:24:45.677887+03,,,,"{""FileName"":""CABMODULE.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/124/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
125,2018-05-24 01:25:00.45831+03,2018-05-24 01:25:00.45831+03,,,,"{""FileName"":""BATTERIES.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/125/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
126,2018-05-24 01:26:55.687758+03,2018-05-24 01:26:55.687758+03,,,,"{""FileName"":""CARRIER.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/126/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
127,2018-05-24 01:30:14.973727+03,2018-05-24 01:30:14.973727+03,,,,"{""FileName"":""DDDD.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/127/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
128,2018-05-24 01:36:44.62781+03,2018-05-24 01:36:44.62781+03,,,,"{""FileName"":""KEYYY.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/128/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
129,2018-05-24 01:39:30.10121+03,2018-05-24 01:39:30.10121+03,,,,"{""FileName"":""CIRCUITBOARD.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/129/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
132,2018-05-24 23:26:09.354261+03,2018-05-24 23:26:09.354261+03,,,,"{""FileName"":""622B Valve Bank Mounting_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/132/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
133,2018-05-24 23:28:02.16044+03,2018-05-24 23:28:02.16044+03,,,,"{""FileName"":""622B Valve Bank Mounting_1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/133/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
147,2018-05-30 01:49:54.10706+03,2018-05-30 01:49:54.10706+03,,,,"{""FileName"":""Untitled-11.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/147/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
135,2018-05-26 00:08:25.560994+03,2018-05-26 00:08:25.560994+03,,,,"{""FileName"":""moduleele.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/135/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
136,2018-05-26 01:39:06.246898+03,2018-05-26 01:39:06.246898+03,,,,"{""FileName"":""Untitled-5.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/136/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
130,2018-05-24 03:04:22.122752+03,2018-05-26 02:55:55.559747+03,,,,"{""FileName"":""622B Valve with wires 34 saw.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/130/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
131,2018-05-24 03:21:13.712796+03,2018-05-26 02:55:55.565989+03,,,,"{""FileName"":""622B Valve with wires.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/131/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
134,2018-05-25 02:28:47.089204+03,2018-05-26 02:55:55.572661+03,,,,"{""FileName"":""blehhhh.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/134/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
137,2018-05-26 03:07:11.949592+03,2018-05-26 03:07:11.949592+03,,,,"{""FileName"":""Untitled-RRRR.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/137/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
138,2018-05-29 20:54:39.435412+03,2018-05-29 20:54:39.435412+03,,,,"{""FileName"":""table.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/138/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
139,2018-05-29 21:18:17.907563+03,2018-05-29 21:18:17.907563+03,,,,"{""FileName"":""ep667.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/139/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
140,2018-05-29 22:44:33.475022+03,2018-05-29 22:44:33.475022+03,,,,"{""FileName"":""measuring.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/140/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
141,2018-05-29 23:06:45.257124+03,2018-05-29 23:06:45.257124+03,,,,"{""FileName"":""s3img (1).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/141/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
142,2018-05-29 23:20:39.787278+03,2018-05-29 23:20:39.787278+03,,,,"{""FileName"":""diameter.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/142/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
143,2018-05-29 23:47:40.872381+03,2018-05-29 23:47:40.872381+03,,,,"{""FileName"":""head .gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/143/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
144,2018-05-29 23:56:43.443197+03,2018-05-29 23:56:43.443197+03,,,,"{""FileName"":""gfb1500100.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/144/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
145,2018-05-30 00:02:30.163196+03,2018-05-30 00:02:30.163196+03,,,,"{""FileName"":""gfb1500100.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/145/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
146,2018-05-30 01:21:15.256873+03,2018-05-30 01:21:15.256873+03,,,,"{""FileName"":""Untitled-10.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/146/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
148,2018-05-30 01:55:52.980904+03,2018-05-30 01:55:52.980904+03,,,,"{""FileName"":""Untitled-10.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/148/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
149,2018-05-30 02:28:06.170301+03,2018-05-30 02:28:06.170301+03,,,,"{""FileName"":""Untitled-12.gif"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/149/file.gif"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
150,2018-05-30 02:37:13.839065+03,2018-05-30 02:37:13.839065+03,,,,"{""FileName"":""Untitled-13.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/150/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
151,2018-05-30 02:55:43.474646+03,2018-05-30 02:55:43.474646+03,,,,"{""FileName"":""Untitled-14.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/151/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
152,2018-05-30 02:58:32.019406+03,2018-05-30 02:58:32.019406+03,,,,"{""FileName"":""Untitled-15.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/152/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
153,2018-05-30 03:04:20.545809+03,2018-05-30 03:04:20.545809+03,,,,"{""FileName"":""Untitled-16.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/153/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
154,2018-05-30 03:44:47.521073+03,2018-05-30 03:44:47.521073+03,,,,"{""FileName"":""Untitled-17.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/154/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
155,2018-05-30 04:00:46.541393+03,2018-05-30 04:00:46.541393+03,,,,"{""FileName"":""Untitled-18.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/155/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1183,2021-04-21 22:50:24.652769+03,2021-04-21 22:50:24.652769+03,2021-04-21 22:52:14.372336+03,,,"{""FileName"":""F Series.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1183/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
83,2018-03-28 22:19:20.572586+03,2018-07-05 21:01:29.060486+03,,,,"{""FileName"":""Alert.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/83/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1191,2021-05-21 20:21:03.466542+03,2021-05-21 20:21:03.466542+03,,,,"{""FileName"":""Valve Bank 623C 596-3_Smaller.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1191/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
156,2018-05-30 23:29:00.728083+03,2018-05-30 23:29:00.728083+03,2018-05-31 01:10:02.328539+03,,,"{""FileName"":""Untitled-1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/156/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
157,2018-05-30 23:52:03.540204+03,2018-05-30 23:52:03.540204+03,2018-05-31 01:09:59.076074+03,,,"{""FileName"":""Untitled-1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/157/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
159,2018-05-30 23:55:42.761069+03,2018-05-30 23:55:42.761069+03,,,,"{""FileName"":""Untitled-2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/159/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
158,2018-05-30 23:55:18.129918+03,2018-05-30 23:55:18.129918+03,2018-05-31 01:09:54.787417+03,,,"{""FileName"":""Untitled-2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/158/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
161,2018-05-31 00:44:03.536817+03,2018-05-31 00:44:03.536817+03,,,,"{""FileName"":""Untitled-3.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/161/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
160,2018-05-31 00:32:27.49264+03,2018-05-31 00:32:27.49264+03,2018-05-31 01:09:50.776813+03,,,"{""FileName"":""Untitled-3.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/160/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
162,2018-05-31 01:09:48.864589+03,2018-05-31 01:09:48.864589+03,,,,"{""FileName"":""418.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/162/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
181,2018-06-05 00:53:07.149532+03,2018-06-05 00:53:07.149532+03,,,,"{""FileName"":""Tilt Image.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/181/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
166,2018-05-31 21:14:51.679973+03,2018-05-31 21:14:51.679973+03,,,,"{""FileName"":""s3img (2).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/166/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
167,2018-06-01 00:03:25.534618+03,2018-06-01 00:03:25.534618+03,,,,"{""FileName"":""Untitled-9DDD.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/167/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
182,2018-06-05 00:58:37.399074+03,2018-06-05 00:58:37.399074+03,,,,"{""FileName"":""tiltstuff.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/182/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
163,2018-05-31 04:48:53.129982+03,2018-06-01 21:13:29.211322+03,,,,"{""FileName"":""Untitled-8.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/163/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
164,2018-05-31 04:49:04.913821+03,2018-06-01 21:13:29.21549+03,,,,"{""FileName"":""Untitled-7.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/164/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
168,2018-06-01 01:47:37.762547+03,2018-06-01 21:13:29.219612+03,,,,"{""FileName"":""Untitled-11ss.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/168/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
169,2018-06-01 01:51:46.317905+03,2018-06-01 21:13:29.223764+03,,,,"{""FileName"":""delimb arms.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/169/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
170,2018-06-01 01:52:04.633955+03,2018-06-01 21:13:29.22822+03,,,,"{""FileName"":""delimb.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/170/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
107,2018-05-12 23:04:01.065912+03,2018-06-01 21:13:29.232426+03,,,,"{""FileName"":""DELIMB.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/107/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
173,2018-06-01 22:19:00.55342+03,2018-06-29 00:25:08.766327+03,2019-02-27 21:10:56.82394+03,,,"{""FileName"":""Untitled-21.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/173/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
165,2018-05-31 21:13:38.599674+03,2018-05-31 21:13:38.599674+03,2019-02-27 21:11:04.341731+03,,,"{""FileName"":""s3img (2).png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/165/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
992,2020-04-28 19:18:35.242867+03,2020-04-28 19:18:35.242867+03,2020-04-28 19:19:34.015334+03,,,"{""FileName"":""Itec logo.jpg"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/992/file.jpg"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
171,2018-06-01 21:55:45.639007+03,2018-06-29 00:27:14.818393+03,,,,"{""FileName"":""top saw.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/171/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
172,2018-06-01 21:56:03.695907+03,2018-06-29 00:27:14.827803+03,,,,"{""FileName"":""top saw cyl.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/172/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
178,2018-06-04 21:34:00.419196+03,2018-07-05 21:01:29.070331+03,,,,"{""FileName"":""tiltcyl.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/178/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
174,2018-06-01 22:19:11.60423+03,2018-06-29 00:25:08.773203+03,,,,"{""FileName"":""Untitled-22.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/174/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
175,2018-06-01 22:31:23.87201+03,2018-06-29 00:25:08.783527+03,,,,"{""FileName"":""MEASURINGCLY.PNG"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/175/file.PNG"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
179,2018-06-04 23:50:24.094289+03,2018-06-04 23:50:24.094289+03,,,,"{""FileName"":""TILTBUMPERS.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/179/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
180,2018-06-04 23:52:32.299209+03,2018-06-04 23:52:32.299209+03,,,,"{""FileName"":""TILTBUMPERS.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/180/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
994,2020-04-28 19:23:11.125053+03,2020-04-28 19:23:11.125053+03,2020-04-28 19:23:27.366944+03,,,"{""FileName"":""Report_09-April-20.pdf"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/994/file.pdf"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
176,2018-06-02 00:05:25.209163+03,2018-06-29 00:09:34.336073+03,,,,"{""FileName"":""feedarm.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/176/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
996,2020-05-01 02:53:49.414791+03,2020-05-01 02:53:49.414791+03,,,,"{""FileName"":""616 Feed Cylinder.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/996/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
177,2018-06-02 00:16:37.334993+03,2018-06-29 00:09:34.344481+03,,,,"{""FileName"":""024.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/177/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
997,2020-05-09 02:57:46.480576+03,2020-05-09 02:57:46.480576+03,,,,"{""FileName"":""616 Meas Cyl Old Style2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/997/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
998,2020-05-11 04:56:04.336205+03,2020-05-11 04:56:04.336205+03,,,,"{""FileName"":""616 Saw Meas Manifold LH View.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/998/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
1009,2020-06-11 03:40:39.217664+03,2020-06-11 03:40:39.217664+03,,,,"{""FileName"":""624C Delimb Manifold.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/1009/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
190,2018-06-05 23:52:49.815958+03,2018-06-05 23:52:49.815958+03,,,,"{""FileName"":""Untitled-1.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/190/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
191,2018-06-05 23:54:37.024983+03,2018-06-05 23:54:37.024983+03,,,,"{""FileName"":""Untitled-2.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/191/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
192,2018-06-07 03:35:26.907873+03,2018-06-07 03:35:26.907873+03,,,,"{""FileName"":""FRONTKNIFE.png"",""Url"":""//axisforestry.s3.amazonaws.com/figure_images/192/file.png"",""Video"":"""",""SelectedType"":"""",""Description"":""""}"
